hashkey,score,dict_str
3b89ebe19cce7571038aff25f36faaf0,0.7959166765213013,"{'1d_start': 1, 'opt': 'adam', 'layers': [[1, 0, 3, 2], [3, 0, 5, 0.23849624548849932], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838]]}"
a082ff1de0a7a6aeb02a935ad63c8cb9,0.809374988079071,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [1, 0, 3, 4], [0, 2, 5, 3], [2, 0, 2, 4]]}"
56e74ebefbf9fc62ae6c54975ff0edc4,0.8376250267028809,"{'1d_start': 1, 'opt': 'adam', 'layers': [[0, 1, 1, 2], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838]]}"
d74409d51f26d836aa7a8b4f23fc3736,0.7665416598320007,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 0, 2, 2], [1, 0, 2, 2], [4, 0, 8, 0.8158541957863565], [3, 2, 5, 0.5136629411831805], [4, 2, 4, 0.40360710537671857]]}"
88392f2a7481bfbf689435e989f5db58,0.754812479019165,"{'1d_start': 5, 'opt': 'adam', 'layers': [[0, 0, 2, 2], [0, 0, 3, 4], [2, 0, 3, 4], [0, 2, 3, 2], [1, 2, 2, 2]]}"
c4c680492dbde0d83fb4672e0d3231a1,0.8645625114440918,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
be93b3b4dfbcccda9bdda8fe363c1939,0.8566874861717224,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
cc2f0914e483128b4f3ae97ce5233d33,0.8140208125114441,"{'1d_start': 4, 'opt': 'SGD', 'layers': [[0, 0, 2, 2], [0, 0, 3, 4], [0, 0, 5, 3], [0, 1, 4, 2], [3, 1, 4, 0.10471362036559065]]}"
3e63766755b5117ded425908d2b4bdad,0.8313958048820496,"{'1d_start': 1, 'opt': 'adam', 'layers': [[0, 1, 1, 2], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.7250265632381983], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838]]}"
e21a272a9e5fe231d20fd54cab250ee1,0.8541250228881836,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
21148348afc6b8785e6b182d27183200,0.8264999985694885,"{'1d_start': 1, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [3, 1, 4, 0.17983453933308707], [3, 2, 6, 0.5341163047841693]]}"
85a6a489b013801f8ea0d88f8f55c07a,0.7896458506584167,"{'1d_start': 4, 'opt': 'SGD', 'layers': [[0, 0, 2, 2], [0, 0, 3, 4], [0, 0, 5, 3], [1, 0, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
7bdd8bb9da01899332ba348c2b131d45,0.8273541927337646,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 2, 2], [0, 0, 3, 4], [1, 0, 2, 4], [0, 2, 3, 2], [4, 2, 4, 0.40360710537671857]]}"
7abc34907c422eb5a2740acf8db2bdbc,0.7686458230018616,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [3, 1, 4, 0.8907491133613141], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
1fe55cc024dff45888731d120770936e,0.8511041402816772,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [4, 2, 2, 0.5839345712718942]]}"
1d33ea993bd271da66e4dde3f6ccdca9,0.8369374871253967,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [0, 2, 3, 2], [1, 2, 2, 3]]}"
dc5e3ffba9a2f01189ae13f7b1effc78,0.8712708353996277,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
22fe95865394f87ec945c2b43a7ad867,0.7336249947547913,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 2, 2, 3], [2, 2, 2, 2], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
c6e0f96c6d420886315a2a51534c7343,0.8085416555404663,"{'1d_start': 0, 'opt': 'adam', 'layers': [[4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [3, 2, 8, 0.3321643716504433], [3, 2, 6, 0.5341163047841693]]}"
dd1be506a2588ace36540ba78eb2afb0,0.7781875133514404,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 2, 2], [0, 0, 3, 4], [2, 0, 3, 4], [1, 0, 2, 4], [4, 2, 4, 0.40360710537671857]]}"
680b4a0c6d0928de2f074d34b061306d,0.4568333327770233,"{'1d_start': 1, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [3, 1, 1, 0.7507085754270574], [3, 1, 4, 0.17983453933308707], [3, 2, 6, 0.5341163047841693]]}"
15333b23a967cdfeef210821433cd6ef,0.778083324432373,"{'1d_start': 1, 'opt': 'adam', 'layers': [[1, 0, 2, 4], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.7250265632381983], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838]]}"
6a0f375042eab6867c674fe38e6c479a,0.8077499866485596,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 1, 1, 2], [2, 2, 3, 4], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838]]}"
b690671e3b1a96a9498dbb920fded11b,0.8353541493415833,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [0, 2, 3, 2], [0, 0, 2, 4]]}"
1780438b24dca4bbe999000df81c366d,0.8294791579246521,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 4], [1, 1, 2, 3], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
755967edc23827e2f3384cacb12f37f4,0.7803750038146973,"{'1d_start': 1, 'opt': 'adam', 'layers': [[0, 1, 1, 2], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [4, 0, 4, 0.5589606580190838], [4, 0, 2, 0.8968357339453873]]}"
a797728e8f524bf92e56ed784099ff4c,0.8187291622161865,"{'1d_start': 0, 'opt': 'adam', 'layers': [[3, 2, 5, 0.4556517180491048], [4, 2, 1, 0.41825607948831833], [3, 0, 9, 0.2091316503382497], [4, 1, 4, 0.5023710429780133], [3, 2, 8, 0.3321643716504433], [3, 2, 6, 0.5341163047841693]]}"
2ac29ed685929318d532f1b7f28214a5,0.7427083253860474,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 0, 3, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
cf79ad84738b5436e1f504a49031589e,0.80447918176651,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 2], [3, 1, 4, 0.16247800860425549], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
c8011fa18b8fd540b5146e89c12db695,0.8085416555404663,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
21ec9ea1ce59195e70806730b7c7b35e,0.8234583139419556,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [1, 0, 3, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
5b52f744e98b5708097373e4197cd2e2,0.8369791507720947,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 1, 2, 2], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
ac62c51931a25fff899db6b1a538b96d,0.8335624933242798,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [4, 2, 5, 0.5944788983252862], [4, 2, 4, 0.40360710537671857]]}"
4b896bd9285a3ca2b5c2c0c8af52f40d,0.8619999885559082,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
1ba5d551c03f52c9cc1df4032489da3a,0.8561041951179504,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
bf840b8d6fed079b1adbc6621bfb12b7,0.7641875147819519,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [1, 2, 3, 4]]}"
e37df49751fdc8809eb6e87d39cbd9fe,0.8482916951179504,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 3, 2], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
b0363cb4bdbf53b6b718be4da1b70129,0.8494583368301392,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 0, 3, 4], [4, 2, 4, 0.40360710537671857]]}"
1b4ba34fb19c4e569178f4cb9ccd89e4,0.8604375123977661,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 2], [0, 1, 3, 2], [0, 1, 3, 3], [3, 0, 8, 0.7566094240388855]]}"
d009246fc66fa52b5be3c81864c29d10,0.8591874837875366,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
de50663675afcf4f3e5d6fc62777a030,0.8046249747276306,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 0, 2, 2], [0, 0, 5, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
70bcf1300ff51f978a057136fa0a7f7e,0.8409374952316284,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 3, 4], [4, 2, 4, 0.40360710537671857]]}"
96f4d76012efb30472ec57441bd08c80,0.6556666493415833,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [3, 1, 2, 0.6185070439018335], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
e35bca7135297898302b64d55bae2778,0.8400208353996277,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [1, 0, 2, 2], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
ae23d364319a1960c17317ce3743d843,0.8100625276565552,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [1, 2, 2, 4]]}"
d11730a9758f06b8f290dfd07deb08e1,0.8539791703224182,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 1, 2, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
fe89f2defd8d9dd11740318ffd57c957,0.8037916421890259,"{'1d_start': 3, 'opt': 'adam', 'layers': [[1, 0, 2, 2], [0, 0, 5, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
09be4f9f4f70c4b9262ae3b006024d7b,0.7826041579246521,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [1, 2, 2, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
e7c7f41b87f52fb8de2ad2e45b6040de,0.8163750171661377,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 2, 1, 2], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
62cd2c726c472913efd958834a52ce57,0.8528333306312561,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [3, 0, 8, 0.8437713317398965]]}"
7f75336978dbddc0b03f9c4214796111,0.8008333444595337,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
4ed18783761883feb210855d2f71eeda,0.8399583101272583,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [0, 2, 3, 3]]}"
be92576f4067d01c500601c1a2470fe4,0.8000208139419556,"{'1d_start': 5, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 2], [0, 1, 3, 2], [0, 1, 3, 3], [2, 0, 3, 2]]}"
cf5d38b9e2983fcad63892bba03724d0,0.77364581823349,"{'1d_start': 3, 'opt': 'adam', 'layers': [[1, 1, 3, 4], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
909233b1627432aab41b47d5cc2aeecc,0.8096666932106018,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
55849107f504abd71cd1bf2146890cfc,0.8454791903495789,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [4, 1, 7, 0.724214508717673]]}"
30ac5edc8c45567de2ce5df06f5dca9e,0.862333357334137,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [1, 2, 2, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
31e41f697826f8f270beb83a79b3b920,0.8690833449363708,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [3, 2, 9, 0.15445572787448267]]}"
72b33931552f41e6bc7f19ec36b03689,0.7854375243186951,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 2, 4, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
32cd439f453b7f12fd3ce6858386572b,0.8636458516120911,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 1, 3, 2], [0, 0, 5, 3], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
7e0aca71e0f12beee60557ad37d46e84,0.8046249747276306,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [1, 0, 3, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
ea9adb3865f420609d11acbf6f2eee4d,0.8638333082199097,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [0, 1, 1, 3], [0, 1, 3, 2], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
d130702d0f0dab2289551dd7019a6214,0.8539166450500488,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [1, 1, 2, 4], [3, 0, 8, 0.7566094240388855]]}"
d08cf27256c9d3914c92dc1a86ddf85f,0.8417083621025085,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 2], [0, 1, 3, 2], [0, 1, 3, 3], [4, 0, 9, 0.03944497913083872]]}"
92fb4ae93fc73a0ade16b5fc87978e0a,0.8607083559036255,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 3, 4], [0, 0, 5, 3], [2, 2, 2, 3], [3, 2, 9, 0.1403908368425454]]}"
fdc518eb4df43e945ff9ec94749116ad,0.8512916564941406,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [4, 0, 6, 0.54901930902364]]}"
364d0d91af2b5dc21bff82200a3d8092,0.8666250109672546,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [0, 1, 6, 3], [0, 1, 3, 2], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
770ac43f8a863b7c150d62dfefb26b0c,0.8159791827201843,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 0, 2, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
f17f4a8e30e0f163d0f30da28ed1d97e,0.7961041927337646,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 1, 3, 2], [2, 2, 2, 2], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
f9caae12f888d6c99242dd89da89a1b1,0.8556458353996277,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [1, 0, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
06474cb91a8fbb2dea83e39fe8568dd6,0.7927083373069763,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [3, 1, 3, 0.22305493517751468], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
83fa0d8819fae68afa15447c19e20b9a,0.8582916855812073,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [0, 1, 4, 4], [3, 0, 8, 0.7566094240388855], [3, 2, 9, 0.15445572787448267]]}"
b30fa408317cf5b60b22c8601dc7d7ea,0.8488541841506958,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 2, 2, 2], [0, 1, 3, 2], [4, 1, 2, 0.3011296905914734], [3, 0, 8, 0.7566094240388855]]}"
cb5c5641abcc73ca3f0b6c009b8bab1e,0.793583333492279,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [1, 2, 2, 2], [1, 1, 3, 3], [3, 0, 8, 0.7566094240388855]]}"
e4a212b2686b86646150b3d00cf12016,0.8139583468437195,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
9e2a9b2cf71384a116dc8a260aea680b,0.7659375071525574,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 1, 3, 2], [1, 1, 2, 2], [2, 2, 2, 3], [4, 2, 4, 0.40360710537671857]]}"
6b7c7762c660c08f14d459c31ffa5c05,0.8646458387374878,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [1, 1, 2, 2], [3, 0, 8, 0.7566094240388855]]}"
6ef06014f2f94cda2fe7000b3890b558,0.828166663646698,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [1, 2, 2, 2], [2, 1, 3, 2], [3, 0, 8, 0.7566094240388855]]}"
9af91f0698cbe013368b194051406d29,0.8616250157356262,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 2, 3, 0.20723679702824235], [3, 0, 8, 0.7566094240388855]]}"
9eecc256b7ede994f02875656486a2fd,0.8132708072662354,"{'1d_start': 3, 'opt': 'SGD', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [3, 2, 9, 0.15445572787448267]]}"
dfbdc8f716f13fc976d7b7744f5dbdf6,0.836187481880188,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [0, 1, 1, 3], [0, 2, 3, 4], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
b13e278d96b57244bd7ba4059c1308a0,0.8148124814033508,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [1, 2, 3, 4], [0, 1, 3, 2], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
18e1084b3aacedffd5aa89a1730e8de1,0.8563541769981384,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 4, 0.1779058147613902]]}"
82e6c163eb64e855cacdfe40b1a08f3d,0.8552916646003723,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [1, 1, 2, 2], [3, 0, 8, 0.7566094240388855]]}"
ef7e081cf25e5236ee6f3004abea168e,0.8493541479110718,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
0cc032928c989ef25848319fd9fea228,0.7795416712760925,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [3, 0, 1, 0.09335942017047322], [3, 0, 8, 0.7566094240388855]]}"
66fd688a153542afddb02e18fafe5624,0.8610208630561829,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 2, 4, 0.4892671689872495], [3, 0, 8, 0.7566094240388855]]}"
ac2306b1f93f81114e73d0b42e046a2c,0.8351666927337646,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [2, 0, 3, 2], [0, 1, 3, 2], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
eef00d4342b82b4497ed52120c3a317f,0.8426250219345093,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 1, 3], [0, 1, 3, 2], [1, 1, 2, 2], [3, 0, 7, 0.5626644372180987]]}"
79486948cdf77993587366d6ba02842d,0.8655624985694885,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 5, 3], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
48a761549cfeb45a1fc8714632a60560,0.83572918176651,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 0, 2, 3], [0, 1, 6, 3], [0, 1, 3, 2], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
f5aa7d85ec2b2225c8270f72b80d2df9,0.8412708044052124,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [2, 1, 3, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [3, 2, 9, 0.15445572787448267]]}"
d21c8445ce0f4c7efca39a94af3bb011,0.8693958520889282,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 5, 3], [3, 1, 8, 0.22830187695128765], [3, 0, 8, 0.7566094240388855]]}"
2e32760a9f205b60d59b933e81556b00,0.8584166765213013,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 1, 5, 4], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
ed6c7861786b834d18a28f6fe1446583,0.8590624928474426,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [4, 1, 2, 0.5521171856299443], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
a8ddbd828c62f625cf4676925ef8db4b,0.8653125166893005,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [2, 1, 2, 4], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
92ca9ab433f476c080e867d0d3a75288,0.8650833368301392,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 6, 3], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
7de4c1bd6e624e53f4a9e94b1a0a0975,0.8565416932106018,"{'1d_start': 2, 'opt': 'adam', 'layers': [[0, 2, 4, 2], [0, 1, 6, 3], [4, 1, 6, 0.06143002970671185], [3, 2, 4, 0.05058314198852009], [3, 0, 8, 0.7566094240388855]]}"
7cff8ff03b53e879bfb95c67534c6cad,0.7685624957084656,"{'1d_start': 3, 'opt': 'adam', 'layers': [[1, 2, 3, 4], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
57ff5283a94bc9cff98d1bae074f276f,0.7441666722297668,"{'1d_start': 3, 'opt': 'adam', 'layers': [[2, 1, 3, 3], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
e8dd947a5a9107eddc7e068f4883a9fa,0.8626875281333923,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 0, 5, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
a41e996f71445e031fda7e9de3a1fd41,0.8433333039283752,"{'1d_start': 4, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [2, 1, 3, 2], [3, 0, 8, 0.7566094240388855]]}"
21fedb0f72a15f8d386095756d61158d,0.8264374732971191,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [1, 1, 2, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855]]}"
f1cd19a0d41eeb5a275185fe3877e66f,0.8636875152587891,"{'1d_start': 3, 'opt': 'adam', 'layers': [[0, 2, 6, 2], [0, 1, 4, 4], [0, 1, 3, 2], [4, 1, 4, 0.5023710429780133], [3, 0, 8, 0.7566094240388855], [4, 0, 4, 0.29727846795876095]]}"
